AlgaeBloomReportID,UpdatedOn,CreatedOn,RegionalBoardID,CountyID,Latitude,Longitude,ObservationDate,HasPostedSigns,HasContactWithWater,WaterBodyType,WaterBodyName,WaterBodyManager,RecLandManager,IsIncidentResoloved,IncidentInformation,TypeofSign,OfficialWaterBodyName,BloomLastVerifiedOn,BloomDeterminedBy,ApprovedforPost
2180,2020-07-02 16:31:09,2020-01-10 11:03:08.230000,2,1,37.726948 ,-122.11221,2020-01-05,Yes,Yes,Lake,Lake Chabot (Alameda Co),East Bay Regional Park District,East Bay Regional Park District,No,"Recreation health advisory sign of Caution is posted at the lake. Cyanobacteria bloom is typically visible near the marina. This cyanobacteria bloom continues from 2016. 

See Parks website for more current info: https://www.ebparks.org/about/stewardship/water/cyanobacteria_(blue_green_algae)_updates.htm

7/02/20: On 7/2/20, many small colonies of Dolichospermum-type cyanobacteria were observed throughout the water column at the Marina.

On 6/23/20, medium-size colonies of Dolichospermum-type cyanobacteria were observed throughout the water column at the Marina. A sample was tested for Microcystins, using the Abraxis strip test kit, resulting in a non-detect.

On 6/17/20, staff reported swirl patterns across the lake with cyanobacteria scum forming along the western shoreline. 

On 6/16/20, staff reported similar conditions to last week with finely suspended cyanobacteria colonies throughout the lake and an increase in swirl patterns in the shallow areas around the Marina. 

On 6/10/20, staff observed finely suspended cyanobacteria particles throughout the lake with higher concentrations in the Marina. Swirl patterns were noticed in the shallow area of the Marina by the Cove picnic area. 

On 6/5/20, very dispersed small Dolichospermum-type colonies were observed. An Abraxas Microcystin strip test did not detect toxins.  

On 6/3/20, Staff observed finely suspended particles throughout the lake, some swirling beginning to form in the low water areas of the Marina boat rental (maybe pollen), and nickel to pea sized floating lime green clusters, but no scums or mats. 

On 5/28/2020: Park staff reports very little visible algae in the lake.",Caution,Lake Chabot (Alameda Co),2020-07-02,Analytical,True
2181,2020-07-02 16:24:50,2020-01-10 11:07:04.320000,2,1,37.846563 ,-122.23053,2020-01-06,Yes,Yes,Lake,Lake Temescal,East Bay Regional Park District,East Bay Regional Park District,No,"For more information see Parks website: https://www.ebparks.org/about/stewardship/water/cyanobacteria_(blue_green_algae)_updates.htm

07/02/20: On 6/29/20, many pinhead sized colonies were suspended in the water column at the northwest dock along with some Limnoraphis-type cyanobacteria clusters on the surface. A sample was tested for Microcystins, using the Abraxis strip test kit, resulting in >10 ppb. On 6/30/20, swirl patterns of Limnoraphis-type cyanobacteria were observed at the ADA dock, and suspended Limnoraphis-type and Dolichospermum-type colonies were observed at the swim beach.

On 6/25/20, large dark green matts of Planktothrix-type cyanobacteria were observed to the left and right of the Caldecott Inlet. At the swim beach and the northwest dock, Aphanizomenon-type cyanobacteria were noticed in the water column along with Limnoraphis-type accumulations on the water surface. The northwest dock had more Limnoraphis-type cyanobacteria on the surface creating light swirl patterns towards the weeds. At the northwest dock, Microcystis- and Dolichospermum-type cyanobacteria were also identified under the microscope.

On 6/24/20, sparse suspended colonies of Limnoraphis-type cyanobacteria were observed suspended in the water column along with white scum next to the shore. Cyanobacteria scum was observed built up just past the weeds at the south end of the lake. A sample was analyzed for Microcystins, using the Abraxis CAAS ELISA, resulting in 3.18 ppb. 

On 6/23/20, tiny specs of Aphanizomenon-type cyanobacteria were observed in the water column at the northwest dock. No cyanobacteria were noticed at the west end of the lake, but scum was observed at the south end past the weeds. 

On 6/22/20, no cyanobacteria were visible at the northwest dock or the swim beach, but some Limnoraphis-type cyanobacteria were noticed under the microscope from a northwest dock sample.  

On 6/16/20 and 6/17/20, small suspended colonies were observed throughout the swim area. We did not test this week as conditions were similar to last week.

On 6/15/20, small suspended colonies of cyanobacteria were observed around the northwest dock, and dime to quarter size colonies were clustered around the water weeds at the northwest dock. 

On 6/10/20, tiny suspended colonies of cyanobacteria were observed across the beach, and dime to quarter size colonies were clustered around the water weeds at the northwest dock. A sample containing cyanobacteria colony was tested for Microcystins along with a sample of water adjacent to that colony. The  ELISA results were greater than 50 ppb for the cyanobacteria and 0.76 ppb for the adjacent water.

On 6/3/20, cyanobacteria findings were sparse at the northwest dock, except for a few a dime size colonies. A sample containing cyanobacteria biomass was tested for Microcystins along with a sample of adjacent water only, using field test kit, resulting in  greater than 20 ppb and 1.77 ppb, respectively.

On 5/26/20, small colonies of cyanobacteria were observed at the ADA dock and the swim beach. Different size Microcystis-type cyanobacteria clumps were noticed in the water column around the northwest dock. A sample from the northwest dock was analyzed for Microcystins, using the Abraxis strip test kit, resulting in >10 ppb. 

On 5/21/20, small colonies of cyanobacteria were observed at the ADA dock and the swim beach. Different size Microcystis-type and Dolichospermum-type cyanobacteria clumps were noticed in the water column around the northwest dock. A sample was analyzed for Microcystins, using the Abraxis strip test kit, resulting in >10 ppb. The lake is already closed due to sewer spills in the watershed above the lake, but we will also post Danger signage on 5/22/20.

5/7/20: No recreational health advisory posted. Park swim facilities are CLOSED.",Danger,Lake Temescal,2020-06-29,Analytical,True
2182,,2020-01-10 12:15:10.270000,6,36,34.242369 ,-117.27039,2020-01-05,Yes,Yes,,Lake Gregory,,San Bernardino County,No,"The lake remains posted at recreational health advisory of Danger. This posting continues based on water testing in December. The visible cyanobacteria bloom in concentrated near the dam. During a danger advisory, it is recommended to discontinue all water contact and non-water contact recreation.",DANGER,Lake Gregory,2019-12-06,Analytical,True
2183,2020-02-21 00:00:00,2020-01-10 12:30:28.170000,6,2,38.746101 ,-119.77850,2019-12-05,Yes,Yes,,Indian Creek Reservoir,South Tahoe Public Utility District,,No,"Alpine Watershed Group in coordination with the Lahontan Regional Water Board has initiated a HAB monitoring program in 2019 to more closely track the water quality in some of Alpine Countys most popular summer recreation reservoirs. AWG began these monitoring efforts in late June and plans to continue through mid October at Red Lake, Indian Creek, and Wet Meadow reservoirs at least once a month. 
Results are listed below for this lake only:
2/21/20: Warning downgraded to Caution. Based on sampling results from Dec-2019, which had caution levels of Microcystin
1/10/20: Warning advisory remains posted. 
12/12/19: Water samples collected, microcystins detected at low levels, warning advisory remains posted.",Warning,Indian Creek Reservoir,2020-01-10,Analytical,True
2184,,2020-01-10 14:18:10.940000,1,12,41.25229  ,-124.09629,2020-01-10,Yes,Yes,,Stone Lagoon,"Humboldt County Environmental Health, (707) 445-6215","CA Dept. of Parks and Recreation
(707) 677-3570",No,"1/10/2020: Humboldt County Environmental Health continues the recreational health advisory posting of the lagoon. In late summer a dense cyanobacteria bloom was visible in many accessible areas. Water testing detected elevated concentration of cyanotoxins. The danger advisory recommends that people and dogs avoid contact with the water, particularly any algal mats. The county will re-evaluate the posting decision upon further monitoring.",Warning,Stone Lagoon,2020-01-10,Both,True
2185,,2020-01-10 14:21:59.150000,1,12,41.173458 ,-124.11614,2020-01-10,Yes,Yes,,Big Lagoon,"Humboldt County Environmental Health, (707) 445-6215","CA Dept. of Parks and Recreation
(707) 677-3570",No,"1/10/2020: Humboldt County Environmental Health continues the recreational health advisory posting of the lagoon. In late summer a dense cyanobacteria bloom was visible in the northern end and near the campground. Water testing detected elevated concentration of cyanotoxins. The warning advisory recommends that people and dogs avoid direct contact with the water, particularly any algal mats. The county will re-evaluate the posting decision upon further monitoring.",warning,Big Lagoon,2020-01-10,Both,True
2186,,2020-01-17 09:36:38.627000,7,59,33.268049 ,-115.57518,2019-11-02,Yes,Yes,constructed wetland,"Wister Wildlife Unit, cell# Y15-B2",CA Dept. of Fish and Wildlife,,No,"1/15/2020: Caution advisory sign posting continues at Wister Wildlife Unit, cell# Y15-B2. Dogs should avoid contact with discolored ponded water and algal mats.

12/10/2019 - CAUTION recommended due to dog illness related to cyanobacteria HAB in the area. Imperial County Health Department promptly posted caution level signage in the vicinity and coordinating actions with the water manager.",Caution,"Wister Wildlife Unit, Imperial Wildlife Area",2020-01-15,Both,True
2187,,2020-01-23 12:50:44.867000,9,37,32.790732 ,-117.24801,2020-01-22,No,Yes,,Mission Bay; near Catamaran Hotel,,,Yes,"1/22/2020: Observation of floating algae or cyanobacteria bloom in northern end of Mission Bay along the shoreline. Regional Water Board staff have reviewed photos of the area and it appears to be nuisance algae. The staff plan to investigate the site on 1/27 to confirm the type of bloom.
1/27/2020: Staff visited the site and determined bloom to be comprised of filamentous green alga.",None,Northern mission bay,2020-01-22,Observation,True
2188,2020-07-02 16:23:19,2020-01-27 11:56:04.647000,8,33,33.667369 ,-117.33735,2019-08-23,Yes,Yes,,"Lake Elsinore, Elmgrove Beach",City of Elsinore,City of Elsinore,No,"07/02/2020: Samples were taken from Launch Pointe, Elm Grove Beach, Perret Park, and the Lake Elsinore Marina & RV Resort. Results indicate a lake-wide cyanobacteria bloom continues. Microcystin toxins were present at each site. The concentrations of toxins and the visual observations made during the sampling event indicate that the recommended signs continue to be at a Caution level.

6/29/2020: Water samples were collected by Regional Water Board staff and they confirmed presence of cyanobacteria bloom. Lab results are pending and this report will be updated once available. 

6/9/2020- Water samples collected by RB8 staff.  Lab results detected microcystin concentrations below the caution recommended advisory levels.  Toxin concentrations are low. Samples were dominated with Planktothrix.  Caution signs are in place around the lake.

3/25/2020 - Water samples collected by City's consultant.  Lab results detected microcystin concentrations below the caution recommended advisory levels.  Lake Manager will replace all 27 Danger signs around lake with Caution signs.

1/23/2020: Danger health advisory sign posting continues according to the water manager. Follow up water sample collection is recommended. 

8/23/19: Water samples were collected by Regional Water Boards. Lab results detected microcystins at elevated concentration exceeding danger recreational advisory. Posting of advisory signs are being coordinated for this lake-wide bloom
Signs recommend: 
-Stay out of the water until further notice. Do not touch scum in the water or on shore. Avoid contact with the water.
-Do not let pets or other animals drink or go into the water or go near the scum. 
-Do not eat fish or shellfish from this water. 
-Do not use this water for drinking or cooking. 
Boiling or filtering will not make the water safe.",CAUTION,"Lake Elsinore, Elmgrove Beach",2020-06-29,Both,True
2189,2020-07-02 16:22:32,2020-01-27 11:58:26.080000,8,13,33.671406 ,-117.3705 ,2019-08-23,Yes,Yes,,"Lake Elsinore, Launch Point (La Laguna Beach)",City of Elsinore,City of Elsinore,No,"07/02/2020: Samples were taken from Launch Pointe, Elm Grove Beach, Perret Park, and the Lake Elsinore Marina & RV Resort. Results indicate a lake-wide cyanobacteria bloom continues. Microcystin toxins were present at each site. The concentrations of toxins and the visual observations made during the sampling event indicate that the recommended signs continue to be at a Caution level.

6/29/2020: Water samples were collected by Regional Water Board staff and they confirmed presence of cyanobacteria bloom. Lab results are pending and this report will be updated once available. 

6/9/2020- Water samples collected by RB8 staff.  Lab results detected microcystin concentrations at the caution recommended advisory levels.  Toxin concentrations are low. Samples were dominated with Planktothrix.  Regional Board staff recommends posting Caution signs. Caution signs  are in place around the lake per conversation with lake manager.

3/25/2020 - Water samples collected by City's consultant.  Lab results detected microcystin concentrations below the caution recommended advisory levels.  Lake Manager will replace all 27 Danger signs around lake with Caution signs.

1/23/2020: Danger health advisory sign posting continues according to the water manager. Follow up water sample collection is recommended. 

8/23/19: Water samples were collected by Regional Water Boards. Lab results detected microcystins at elevated concentration exceeding danger recreational advisory. Posting of advisory signs are being coordinated for this lake-wide bloomSigns recommend: 
-Stay out of the water until further notice. Do not touch scum in the water or on shore. Avoid contact with the water.
-Do not let pets or other animals drink or go into the water or go near the scum. 
-Do not eat fish or shellfish from this water. 
-Do not use this water for drinking or cooking. Boiling or filtering will not make the water safe.",CAUTION,"Lake Elsinore, Launch Point (La Laguna Beach)",2020-06-29,Both,True
2190,2020-04-06 10:37:15,2020-01-27 12:00:28.107000,8,13,33.660365 ,-117.35059,2019-08-23,Yes,Yes,,"Lake Elsinore, open water",City of Elsinore,City of Elsinore,No,"3/25/2020 - Water samples collected by City's consultant.  Lab results detected microcystin concentrations below the caution recommended advisory levels.  Lake Manager will replace all 27 Danger signs around lake with Caution signs.

1/23/2020: Danger health advisory sign posting continues according to the water manager. Follow up water sample collection is recommended. 

8/23/19: Water samples were collected by Regional Water Boards. Lab results detected microcystins at elevated concentration exceeding danger recreational advisory. Posting of advisory signs are being coordinated for this lake-wide bloomSigns recommend: 
-Stay out of the water until further notice. Do not touch scum in the water or on shore. Avoid contact with the water.
-Do not let pets or other animals drink or go into the water or go near the scum. 
-Do not eat fish or shellfish from this water. -Do not use this water for drinking or cooking. Boiling or filtering will not make the water safe.",CAUTION,"Lake Elsinore, open water",2020-03-25,Both,True
2191,,2020-01-27 12:12:43.577000,3,27,35.812198 ,-120.9229 ,2020-01-27,No,Yes,,Lake San Antonio,,CA Parks Company,No,"1/27/2020: County of Monterey continues to post caution advisory signs at the lake as precaution. Monitoring for blooms will begin during the spring months to update posting decisions. 

8/30/19: Regional Water Board collected water samples on 8/19. Results recommend continued posting of caution advisory.",Caution,Lake San Antonio,2020-01-27,Observation,True
2193,2020-06-05 16:18:44,2020-01-29 15:01:09.910000,5,15,35.693034 ,-118.45576,2020-01-06,No,No,Lake and Reservoir,"Lake Isabella, Tillie Creek Boat Launch",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/ For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella Tillie Creek Boat Launch results are also shown below:
************************************************
6/5/2020: Water sample collected; microcystins 1 ug/L and low detection of cylindrospermopsin; CAUTION advisory recommended and will be posted by Kern County.
03/03/2020 - No cyanobacteria observed. No current advisory in place.
02/04/2020 - No cyanobacteria observed. No current advisory in place.
01/06/2020 - No cyanobacteria observed. No current advisory in place.",CAUTION,"Lake Isabella, Tillie Creek Boat Launch",2020-06-01,None,True
2194,2020-06-05 16:19:19,2020-01-29 15:03:17.347000,5,15,35.670838 ,-118.46550,2020-01-06,No,No,Lake and Reservoir,"Lake Isabella, Boulder Gulch Campground",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/ For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella Boulder Gulch results are also shown below:
************************************************
6/5/2020: Water sample collected; microcystins 12 ug/L and low detection of cylindrospermopsin; WARNING advisory recommended and will be posted by Kern County.
5/16/2020: Water sample collected and analyzed for microcystins, cylindrospermopsin, and anatoxin. Microcystin detected at 0.28ug/L. No advisory posted. 
03/03/2020 - Sampling conducted. Toxins below advisory levels. Caution to remain in place until consecutive sampling confirms toxins below advisory levels.
02/04/2020 - Possible cyanobacteria observed in water. Anatoxin-a detected at 0.193 ug/L. Caution recommended.
01/06/2020 - No cyanobacteria observed. No current advisory in place.",WARNING,"Lake Isabella, Boulder Gulch Campground",2020-06-01,None,True
2196,2020-06-05 16:25:49,2020-01-29 15:10:10.890000,5,15,35.644007 ,-118.46706,2020-01-06,Yes,No,Lake and Reservoir,"Lake Isabella, Auxiliary Dam Boat Launch",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella Auxiliary Dam Boat Launch results are also shown below:
************************************************
6/2/2020: Water sample collected and analyzed for cylindrospermopsin. Toxins below advisory levels. Caution to remain in place until  a 2nd consecutive sampling confirms toxins remaining below advisory level.
6/4/2020: Water sample collected and analyzed for microcystins. Toxins below advisory levels. Caution to remain in place until  a 2nd consecutive sampling confirms toxins remaining below advisory level.
6/5/2020: Water sample collected and analyzed for anatoxin-a. Toxins below advisory levels. Caution to remain in place until  a 2nd consecutive sampling confirms toxins remaining below advisory level.
5/16/2020: Water sample collected and analyzed for microcystins, cylindrospermopsin, and anatoxin. Microcystin detected at 0.8ug/L. Recommend continuing posting of caution.
03/03/2020 - Toxins below advisory levels. Caution to remain in place until  a 2nd consecutive sampling confirms toxins remaining below advisory level.
02/04/2020 - Water is clear with no visible cyanobacteria. Low detection of Anatoxin-a = 0.324 ug/L. Caution advisory remains in place.
01/06/2020 - Cyanobacteria (Dolichospermum) observed. Low detection of Anatoxin-a = 0.3553 ug/L. Caution advisory in place.",Caution,"Lake Isabella, Auxiliary Dam Boat Launch",2020-06-01,Analytical,True
2197,2020-06-05 16:37:34,2020-01-29 15:12:09.273000,5,15, 35.65204 ,-118.45982,2020-01-06,Yes,No,Lake and Reservoir,"Lake Isabella, Old Isabella Road",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/ For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella, Old Isabella Road results are also shown below:
************************************************
6/05/2020: Water sample collected; low detections of microcystins and anatoxin-a. Caution advisory to remain in place. 
03/03/2020 - Cyanotoxin Anatoxin-a detected 0.395 ug/L. Caution advisory recommended.
02/04/2020 - Water is clear with no visible cyanobacteria. No current advisory in place.
01/06/2020 - No cyanobacteria observed. No current advisory in place.",Caution,"Lake Isabella, Old Isabella Road",2020-06-01,None,True
2198,2020-06-05 16:32:47,2020-01-29 15:14:00.420000,5,15,35.66013  ,-118.43819,2020-01-06,No,No,Lake and Reservoir,"Lake Isabella, South Fork Marina",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/ For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella, South Fork Marina results are also shown below:
************************************************
6/5/2020: Water sample collected; microcystins 3.8 ug/L and low detection of anatoxin-a; CAUTION advisory recommended and will be posted by Kern County.
5/16/2020: Water sample collected and analyzed for microcystins, cylindrospermopsin, and anatoxin. Microcystin detected at 0.5ug/L. No advisory posted.
03/03/2020 : No algae observed
03/03/2020 - No current advisory in place.
02/04/2020 - Water is clear with no visible cyanobacteria. No current advisory in place.
01/06/2020 - No cyanobacteria observed. No current advisory in place.",CAUTION,"Lake Isabella, South Fork Marina",2020-06-01,Both,True
2199,2020-06-05 16:26:53,2020-01-29 15:17:08.170000,5,15,35.652370 ,-118.42599,2020-01-06,No,No,Lake and Reservoir,"Lake Isabella, Paradise Cove",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/ For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella, Paradise Cove results are also shown below:
************************************************
6/5/2020: Water sample collected; microcystins 427 ug/L and low detection of anatoxin-a and cylindrospermopsin; DANGER advisory recommended and will be posted by Kern County.
02/04/2020 - Water level too low to collect a sample. No current advisory in place.
11/01/2019 - No algae observed. No current advisory in place.",DANGER,"Lake Isabella, Paradise Cove",2020-06-01,Both,True
2201,2020-06-05 16:25:54,2020-01-29 15:21:13.077000,5,15,35.649484 ,-118.41651,2020-01-06,No,No,Lake and Reservoir,"Lake Isabella, Kissack Bay",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/ For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella, Kissack Bay results are also shown below:
************************************************
6/5/2020: Water sample collected; microcystins 292 ug/L and low detection of cylindrospermopsin; DANGER advisory recommended and will be posted by Kern County.
5/16/2020: Water sample collected and analyzed for microcystins, cylindrospermopsin, and anatoxin. Microcystin detected at 0.3ug/L. No advisory posted.
03/03/2020 : No algae observed
03/03/2020 - No current advisory in place.
02/04/2020 - No cyanobacteria observed. No current advisory in place.
01/06/2020 - No cyanobacteria observed. No current advisory in place.",DANGER,"Lake Isabella, Kissack Bay",2020-06-01,BOTH,True
2202,2020-02-25 00:00:00,2020-01-29 15:23:38.673000,5,15,35.671804 ,-118.34143,2020-01-06,No,No,Lake and Reservoir,"Lake Isabella, South Fork Wildlife Area",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/ For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella, South Fork Wildlife Area results are also shown below:
************************************************
02/04/2020 - No water in site. No sampling conducted. No current advisory in place.
10/01/2019 - Water level too low to sample at this time. No current advisory in place.",None,"Lake Isabella, South Fork Wildlife Area",2020-02-04,None,True
2203,2020-02-25 00:00:00,2020-01-29 15:25:37.327000,5,15,35.674398 ,-118.37075,2020-01-06,No,No,Lake and Reservoir,"Lake Isabella, Hanning Flat",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/ For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella, Hanning Flat results are also shown below:
************************************************
02/04/2020 - No water in site. No sampling conducted. No current advisory in place.
10/01/2019 - Water level too low to sample at this time. No current advisory in place.",None,"Lake Isabella, Hanning Flat",2020-02-04,None,True
2204,2020-06-05 16:24:35,2020-01-29 15:59:30.420000,5,15,35.676918 ,-118.40997,2020-01-06,Yes,No,Lake,"Lake Isabella, Stine Cove",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella Stine Cove results are also shown below:
************************************************
6/5/2020: Water sample collected; microcystins 47.7 ug/L and low detection of anatoxin-a and cylindrospermopsin; DANGER advisory recommended and will be posted by Kern County.
5/16/2020: Water sample collected and analyzed for microcystins, cylindrospermopsin, and anatoxin. Microcystin detected at 2.4ug/L. CAUTION advisory posted.
03/03/2020 : No algae observed
03/03/2020 - Cyanobacteria observed and cyanotoxins detected. Caution advisory is recommended.
02/04/2020 - Water was clear, but suspended algae visible in water. Sampling conducted. No toxins detected. No current advisory in place.
01/06/2020 - No cyanobacteria observed. No current advisory in place.",DANGER,"Lake Isabella, Stine Cove",2020-06-01,Both,True
2205,2020-06-05 16:20:54,2020-01-29 16:01:22.347000,5,15, 35.69834 ,-118.43545,2020-01-06,Yes,No,Lake,"Lake Isabella, Camp Nine",Kern County and US Army Corps of Engineers,Kern County,No,"Kern County Public Health Services Department monitors Lake Isabella for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
For more info, contact Kern County Public Health at (661) 862-8740. Lake Isabella Camp Nine results are also shown below:
************************************************
6/5/2020: Water sample collected; microcystins 2.6 ug/L and low detection of anatoxin-a; CAUTION advisory recommended and will be posted by Kern County.
02/04/2020 - Closed. No sampling conducted. No current advisory in place.
01/06/2020 - No cyanobacteria observed. No current advisory in place.",CAUTION,"Lake Isabella, Camp Nine North",2020-06-01,BOTH,True
2206,,2020-01-29 16:03:24.933000,5,15,35.22978  ,-119.25744,2020-01-07,No,No,Lake,"Lake Webb, East Boat Dock",Kern County Parks,Kern County Parks,No,"Kern County Public Health Services Department monitors Lake Webb for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page (you need to move map to Lake Webb): https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
For more info, contact Kern County Public Health at (661) 862-8740. Lake Webb East Boat Dock results are also shown below:
************************************************
01/07/2020 - No cyanobacteria observed. No current advisory in place.",None,"Lake Webb, East Boat Dock",2020-01-07,None,True
2207,,2020-01-29 16:05:41.090000,5,15,35.23076  ,-119.26414,2020-01-07,No,No,Lake,"Lake Webb, Swim Beach Area",Kern County Parks,Kern County Parks,No,"Kern County Public Health Services Department monitors Lake Webb for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page (you need to move map to Lake Webb): https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
For more info, contact Kern County Public Health at (661) 862-8740. Lake Webb Swim Beach Area results are also shown below:
************************************************
01/07/2020 - No cyanobacteria observed. No current advisory in place.",None,"Lake Webb, Swim Beach Area",2020-01-07,None,True
2208,,2020-01-29 16:08:06.650000,5,15,35.22922  ,-119.26688,2020-01-07,No,No,Lake,"Lake Webb, West Boat Dock",Kern County Parks,Kern County Parks,No,"Kern County Public Health Services Department monitors Lake Webb for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page (you need to move map to Lake Webb): https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
For more info, contact Kern County Public Health at (661) 862-8740. Lake Webb West Boat Dock results are also shown below:
************************************************
01/07/2020 - No cyanobacteria observed. No current advisory in place.",None,"Lake Webb, West Boat Dock",2020-01-07,None,True
2209,,2020-01-29 16:10:08.083000,5,15,35.23427  ,-119.29263,2020-01-07,No,No,Lake,"Lake Evans, East Boat Dock",Kern County Parks,Kern County Parks,No,"Kern County Public Health Services Department monitors Lake Evans for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page (you need to move map to Lake Evans): https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
For more info, contact Kern County Public Health at (661) 862-8740. Lake Evans East Boat Dock results are also shown below:
************************************************
01/07/2020 - No cyanobacteria observed. No current advisory in place.",None,"Lake Evans, East Boat Dock",2020-01-07,None,True
2210,,2020-01-29 16:11:56.970000,5,15,35.23623  ,-119.30173,2020-01-07,No,No,Lake,"Lake Evans, West Jet Ski Dock",Kern County Parks,Kern County Parks,No,"Kern County Public Health Services Department monitors Lake Evans for cyanobacteria blooms. Information on advisory levels posted on their Harmful Algal Bloom Monitoring map page (you need to move map to Lake Evans): https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
For more info, contact Kern County Public Health at (661) 862-8740. Lake Evans West Jet Ski Dock results are also shown below:
************************************************
01/07/2020 - No cyanobacteria observed. No current advisory in place.",None,"Lake Evans, West Jet Ski Dock",2020-01-07,None,True
2211,2020-02-28 00:00:00,2020-01-30 12:23:25.443000,5,20,37.121700 ,-119.88300,2020-01-10,No,Yes,Lake and Reservoir,"Hensley Lake, West Boat Ramp (1B)",US Army Corps of Engineers,US Army Corps of Engineers,No,"02/05/2020 - Water Board staff revisited Hensley Lake at the West and East Boat Ramps to assess water conditions. Visible bloom of cyanobacteria was observed at both locations. No toxin testing conducted. Caution signs are posted to avoid visible bloom areas. Call Hensley Park Rangers for more general information: (559)  673-5151

01/10/2020 - Central Valley Water Board (Fresno) staff visited Hensley Lake at the West and East Boat Ramps to assess water conditions. Visible bloom of cyanobacteria was observed at both locations. No toxin testing conducted. General caution advised to avoid visible bloom areas. Water Board staff will continue to monitor conditions. Call Hensley Park Rangers for more general information: (559)  673-5151",Caution Advisory,"Hensley Lake, West Boat Ramp (1B)",2020-02-05,Observation,True
